KPIs_met >80%,awards_won?,department,avg_training_score,gender,region,length_of_service,education,age,recruitment_channel,previous_year_rating_bin,no_of_trainings_bin,KMeans_Clusters,is_promoted
0,0,5,78,1,0,5,0,47,0,2,0,1,0
1,0,4,45,1,2,4,0,29,0,2,0,0,0
1,0,5,83,0,0,5,1,45,0,3,0,1,0
0,0,5,81,1,0,12,0,52,2,2,0,1,0
0,0,0,58,0,1,7,1,33,2,3,1,0,0
0,0,5,78,0,0,11,0,50,0,2,0,1,0
1,0,4,50,0,22,4,0,27,2,2,0,0,0
0,0,2,53,1,8,5,2,30,2,3,0,0,0
0,0,2,60,0,17,10,0,35,0,2,0,0,0
0,0,4,46,1,0,5,0,42,2,2,0,0,0
0,0,3,71,1,3,5,0,29,2,3,1,1,0
0,0,4,53,0,30,5,0,28,2,4,0,0,0
1,0,2,62,0,1,3,0,33,1,4,0,0,0
0,0,4,46,1,15,5,0,26,0,4,0,0,0
1,0,5,79,1,3,16,0,43,2,4,0,1,0
0,0,3,67,0,0,8,1,37,0,1,0,1,0
0,0,3,68,0,0,11,1,53,0,1,0,1,0
0,0,4,50,0,25,5,0,32,0,2,0,0,0
0,0,2,50,0,10,3,0,27,2,1,0,0,0
0,0,4,50,0,17,2,2,28,0,2,0,0,0
0,0,4,51,0,17,3,0,41,0,2,0,0,0
0,0,2,60,1,32,6,0,28,2,2,0,0,0
0,0,3,83,1,3,19,1,52,2,4,0,1,1
0,0,2,60,1,3,2,0,36,2,2,0,0,0
1,0,2,60,1,0,8,0,47,0,2,1,0,0
1,0,4,50,0,22,14,1,42,0,4,1,0,0
0,0,6,51,0,9,6,0,28,2,3,0,0,0
0,0,2,60,0,20,3,0,32,2,2,0,0,0
0,0,2,57,0,4,7,0,32,2,3,0,0,0
0,0,4,50,1,32,5,0,30,0,4,0,0,0
0,0,4,55,0,24,3,0,27,0,2,0,0,0
0,0,5,82,1,15,13,1,43,0,3,0,1,0
1,0,1,82,0,16,2,0,33,2,2,0,1,0
1,0,1,87,1,1,2,2,26,0,2,0,1,0
1,0,3,69,1,7,7,0,28,2,4,1,1,0
0,0,5,76,1,1,7,0,34,0,3,0,1,0
0,0,4,46,0,16,5,0,30,2,3,1,0,0
1,0,0,60,1,20,7,0,31,0,2,0,0,0
1,0,4,50,0,0,24,0,57,0,4,0,0,0
1,0,2,60,0,1,10,0,37,0,4,1,0,1
0,0,5,77,0,3,21,1,52,2,1,0,1,0
0,0,5,91,0,0,2,3,25,2,4,1,1,1
0,0,1,87,0,1,3,0,27,2,2,1,1,0
0,0,5,85,0,0,1,3,24,1,0,0,1,0
0,0,0,55,0,3,2,0,29,2,4,0,0,0
0,0,5,80,0,0,3,0,42,0,2,1,1,0
1,0,6,47,0,16,6,0,33,2,4,0,0,0
0,0,5,81,0,0,3,0,26,2,3,1,1,0
0,0,5,88,0,0,9,0,32,2,2,0,1,1
1,0,3,67,0,24,6,0,48,0,2,0,0,0
1,0,7,61,0,13,2,0,29,0,4,0,0,0
1,0,4,50,0,21,2,0,29,0,4,0,0,0
0,0,5,82,0,23,5,1,31,0,3,0,1,0
0,0,2,64,1,0,12,0,40,0,1,0,0,0
1,0,4,48,0,3,5,2,40,0,4,0,0,0
1,1,4,92,0,9,4,1,36,0,3,0,1,1
0,0,3,71,0,4,3,0,31,0,4,0,1,0
1,0,2,55,0,25,13,0,47,2,2,0,0,0
1,0,1,82,0,1,4,0,30,0,3,1,1,0
0,0,5,76,1,0,13,1,40,0,2,1,1,0
0,0,4,50,0,7,11,0,40,2,1,1,0,0
0,0,4,48,1,3,7,0,29,0,2,0,0,0
1,0,1,89,0,9,9,0,36,0,4,0,1,0
0,0,3,70,0,0,1,0,27,2,1,0,1,0
0,0,2,62,0,8,7,1,38,2,2,0,0,0
0,0,0,63,0,13,3,0,30,0,2,0,0,0
1,0,2,58,0,29,7,1,38,2,4,0,0,0
1,0,2,56,1,29,9,1,34,2,2,0,0,0
0,0,0,57,0,31,1,0,25,0,0,0,0,0
0,0,2,64,0,2,3,0,29,2,2,1,0,0
1,0,0,57,0,0,2,0,30,0,4,0,0,0
0,0,4,48,0,0,7,0,50,0,2,0,0,0
1,0,4,51,0,12,2,0,25,0,4,0,0,0
1,0,2,63,1,16,5,0,34,0,3,0,0,0
0,0,1,86,1,0,3,0,31,0,2,0,1,0
0,0,1,87,1,20,2,2,29,0,2,0,1,0
1,0,2,57,0,27,1,3,23,0,0,0,0,0
0,0,4,53,0,22,3,0,27,2,1,0,0,0
0,0,5,81,1,3,2,0,28,0,3,0,1,0
1,0,0,60,0,27,4,0,34,2,4,0,0,1
0,1,5,81,0,3,4,1,48,2,2,1,1,1
0,0,4,51,0,1,5,0,32,2,3,0,0,0
0,0,3,71,1,15,10,1,36,2,2,0,1,0
0,0,3,66,1,27,4,0,28,0,2,0,0,0
0,0,0,58,1,0,24,0,53,0,2,0,0,0
0,0,3,69,0,0,2,3,21,2,1,0,1,0
1,0,4,54,1,0,7,0,36,0,2,0,0,0
0,0,4,47,0,12,10,0,34,2,3,0,0,0
1,0,5,77,0,7,4,0,26,2,3,1,1,0
0,0,4,49,1,0,10,0,35,0,2,0,0,0
0,0,4,47,1,7,11,0,42,2,1,1,0,0
1,0,5,78,0,24,6,1,43,0,3,0,1,0
1,0,6,51,1,3,2,1,36,0,3,0,0,0
0,0,4,48,0,30,6,0,31,0,3,1,0,0
0,0,1,80,0,20,1,0,27,0,0,0,1,0
1,1,2,62,0,17,8,1,36,1,4,0,0,0
0,0,2,57,0,2,2,0,45,0,3,0,0,0
0,0,5,80,1,7,7,0,30,0,3,0,1,0
0,0,2,55,0,32,3,0,27,2,2,0,0,0
1,0,3,73,1,8,7,1,38,0,4,0,1,0
0,0,4,46,0,0,2,2,25,1,4,0,0,0
0,0,5,83,0,7,13,0,44,2,3,0,1,0
0,0,2,62,0,32,1,0,28,0,0,0,0,0
0,0,3,74,0,0,21,0,60,2,2,1,1,0
0,0,5,78,1,25,2,0,30,2,2,0,1,0
0,0,4,51,1,13,1,2,24,2,0,0,0,0
0,0,4,48,0,18,8,0,33,0,2,1,0,0
0,0,1,80,0,22,1,0,31,2,0,0,1,0
0,0,5,80,0,1,2,0,31,2,4,0,1,0
1,1,5,84,1,1,2,0,31,0,3,1,1,1
1,0,4,51,0,29,5,0,35,0,1,0,0,0
0,0,4,53,0,18,8,0,34,0,2,0,0,0
0,0,3,88,1,0,6,1,42,2,4,0,1,1
0,0,2,61,0,0,4,0,36,0,3,0,0,0
0,0,5,76,0,7,1,0,28,0,0,0,1,0
0,0,4,49,0,0,6,0,42,2,1,0,0,0
0,0,4,47,0,25,9,0,36,2,3,0,0,0
0,0,5,82,1,18,4,0,34,0,2,0,1,0
0,0,5,79,0,3,17,1,53,0,2,0,1,0
0,0,4,47,0,7,6,0,31,0,4,0,0,0
0,0,1,85,0,17,5,0,31,2,1,0,1,0
0,0,0,63,1,0,5,1,50,2,4,0,0,0
0,0,4,46,0,1,1,1,20,2,0,0,0,0
0,0,4,48,0,1,13,1,42,2,4,0,0,0
0,0,3,69,0,0,19,1,51,2,2,1,1,0
0,0,1,86,0,9,5,1,42,0,2,0,1,0
1,0,2,59,1,7,5,0,30,0,4,0,0,0
0,0,4,48,0,12,4,0,29,2,1,1,0,0
0,0,2,59,0,4,4,1,33,0,2,0,0,0
0,0,0,63,1,0,5,1,35,2,2,0,0,0
1,0,5,78,1,5,4,0,26,2,2,0,1,0
1,0,4,52,0,3,3,0,27,2,3,0,0,1
1,0,2,56,0,1,4,0,30,0,3,0,0,0
1,0,6,50,0,23,2,0,29,2,4,0,0,0
0,0,8,84,0,8,4,0,31,0,2,0,1,0
1,0,5,77,0,3,6,0,37,2,3,1,1,0
0,0,4,51,0,17,8,2,31,0,2,0,0,0
1,0,2,61,1,1,7,1,32,0,4,0,0,0
0,0,2,60,1,3,14,0,41,2,2,0,0,0
1,0,4,51,0,16,1,0,27,0,0,1,0,0
1,0,2,58,1,23,10,0,35,0,3,0,0,0
0,0,5,83,1,9,5,0,31,2,2,0,1,0
1,0,4,51,0,4,8,0,35,0,4,0,0,0
1,0,2,63,0,25,4,0,38,2,3,1,0,0
0,0,4,51,0,0,7,1,44,0,1,1,0,0
0,0,2,63,0,17,8,1,53,2,4,0,0,0
0,0,2,56,0,1,1,0,27,0,1,0,0,0
1,1,3,71,1,0,1,0,30,1,0,0,1,1
0,0,1,85,0,1,1,2,26,0,0,0,1,0
1,0,3,67,0,13,4,1,34,0,2,0,1,0
0,0,5,80,0,3,16,0,46,2,2,0,1,0
0,0,2,62,0,3,2,0,25,2,3,0,0,0
0,0,2,59,1,3,5,0,41,0,2,1,0,0
1,0,3,65,1,24,3,0,30,2,4,1,0,0
0,0,4,52,0,12,6,0,31,0,3,0,0,0
1,0,2,60,1,3,4,1,38,2,4,0,0,0
0,0,2,63,0,16,4,0,33,2,3,0,0,0
0,0,3,68,0,0,3,0,43,2,2,1,1,0
1,0,4,51,1,0,2,1,36,2,1,0,0,0
0,0,3,70,1,0,8,0,60,0,1,1,1,0
1,0,2,59,0,3,9,0,38,2,4,1,0,0
0,0,3,67,0,3,2,0,27,2,1,1,1,0
0,0,2,58,0,1,10,0,37,1,4,0,0,0
1,0,0,52,0,23,7,1,35,2,2,0,0,0
1,0,2,58,0,1,4,0,40,0,3,0,0,0
0,0,1,86,0,32,4,0,29,2,1,0,1,0
0,0,4,48,0,0,4,2,36,0,1,0,0,0
1,0,1,81,0,31,2,1,34,0,4,2,1,0
1,0,6,47,1,22,8,1,32,0,4,0,0,0
0,0,4,54,0,25,6,0,30,2,3,0,0,0
0,0,5,77,0,13,2,0,38,2,1,0,1,0
0,0,4,49,0,0,13,0,55,2,2,1,0,0
0,0,2,57,1,0,20,0,51,0,2,0,0,0
1,0,2,60,0,16,2,0,32,0,4,0,0,0
0,0,4,49,0,18,9,0,33,2,2,0,0,0
1,0,2,63,0,2,1,0,28,2,0,1,0,0
1,0,2,96,1,0,6,1,44,2,2,0,1,1
1,0,3,68,0,7,20,1,47,2,4,0,1,0
1,0,2,63,0,1,4,0,30,0,2,1,0,0
0,0,3,70,0,7,9,1,39,2,2,0,1,0
1,0,5,79,0,28,1,0,26,0,2,0,1,0
1,0,5,82,1,0,12,1,48,2,3,0,1,0
1,0,3,68,0,17,4,0,48,0,2,0,1,0
1,0,2,58,1,0,11,1,36,2,2,0,0,0
0,0,4,50,0,0,5,0,35,2,2,2,0,0
1,0,5,80,0,3,4,0,29,2,4,0,1,1
0,0,4,49,0,30,8,0,41,2,2,0,0,0
0,0,5,80,0,13,2,0,28,2,1,0,1,0
0,0,4,49,0,13,2,0,33,0,1,0,0,0
0,0,2,63,1,17,8,0,45,2,3,0,0,0
0,0,4,47,0,16,13,1,40,0,3,0,0,0
0,0,7,58,0,13,10,0,34,2,2,0,0,0
0,0,2,60,0,31,3,0,31,0,2,0,0,0
0,0,2,66,0,0,4,0,28,2,1,0,0,0
0,0,2,60,0,25,13,0,40,2,4,0,0,0
1,0,1,85,0,31,7,0,36,2,3,0,1,0
0,0,4,49,0,0,16,1,44,2,3,0,0,0
1,0,3,71,0,3,10,0,38,0,4,0,1,0
0,0,0,60,1,0,4,2,35,0,4,0,0,0
0,0,4,48,0,3,8,0,48,0,2,0,0,0
1,0,2,64,0,16,4,0,28,2,4,0,0,0
0,0,0,57,0,8,2,0,29,2,2,0,0,0
0,0,3,66,0,7,7,1,30,2,2,0,0,0
0,0,3,72,1,1,2,0,27,2,1,1,1,0
1,1,5,80,0,7,6,0,42,2,2,0,1,0
0,0,4,52,0,27,6,0,33,2,4,0,0,0
0,0,1,85,0,23,8,1,40,0,2,1,1,0
0,0,3,67,0,0,2,0,30,0,2,2,1,0
0,0,1,82,0,0,6,0,50,0,2,0,1,0
0,0,2,70,0,3,9,1,37,2,4,0,1,1
1,0,3,66,0,32,6,0,29,2,2,0,0,0
0,0,4,50,0,18,8,0,30,0,3,0,0,0
0,0,4,54,1,0,11,0,40,0,2,0,0,0
0,0,0,60,0,2,1,0,24,2,0,0,0,0
0,0,4,50,0,22,10,1,35,2,3,1,0,0
0,0,3,70,0,0,3,1,40,2,1,0,1,0
0,0,3,71,0,2,7,0,32,0,4,0,1,0
1,0,3,71,1,3,10,0,39,2,2,0,1,0
0,0,4,53,0,19,4,0,29,2,4,0,0,0
1,0,3,70,1,7,3,1,49,2,4,0,1,0
1,1,4,50,1,20,1,2,27,2,2,0,0,0
1,1,5,73,1,0,7,1,46,2,4,0,1,0
0,0,5,76,0,13,5,1,48,0,1,0,1,0
0,0,5,81,0,8,7,0,31,0,4,0,1,1
0,0,3,66,1,23,5,1,43,0,3,0,0,0
1,0,4,53,0,0,15,1,44,0,4,0,0,0
0,0,4,47,0,0,16,0,44,2,3,0,0,0
0,0,1,83,0,7,2,0,29,2,3,0,1,0
0,0,5,75,1,24,13,1,41,2,2,0,1,0
1,0,5,76,1,2,1,0,30,1,0,0,1,0
0,0,6,54,0,1,7,1,33,2,3,0,0,0
0,0,2,60,0,3,12,0,39,2,3,1,0,0
1,0,2,64,0,12,5,1,37,0,4,0,0,0
0,0,6,49,0,4,3,0,38,2,2,0,0,0
1,0,4,51,0,7,4,0,26,2,4,0,0,0
0,0,1,82,0,23,1,0,27,2,2,1,1,0
0,0,6,46,0,7,2,0,32,2,4,0,0,0
0,0,4,48,1,0,7,0,38,2,3,0,0,0
0,0,2,59,0,17,5,0,46,2,2,0,0,0
0,0,4,51,1,18,3,0,32,2,1,0,0,0
0,0,2,56,0,13,5,1,32,2,1,0,0,0
0,0,1,80,0,27,5,0,31,0,2,0,1,0
0,0,1,82,0,1,5,0,43,2,1,0,1,0
0,0,4,50,0,25,5,1,35,0,1,1,0,0
0,0,3,73,1,0,7,0,46,2,2,0,1,0
0,0,5,78,1,28,11,1,38,0,2,0,1,0
1,0,1,84,0,0,6,0,49,0,1,0,1,0
0,0,6,53,0,3,6,1,38,2,2,0,0,0
0,0,5,77,0,0,7,0,35,2,2,1,1,0
1,0,2,61,0,17,8,1,36,2,3,0,0,0
0,0,0,60,1,3,6,0,31,0,2,0,0,0
0,0,3,71,0,25,8,1,39,2,3,0,1,0
1,0,1,84,0,3,7,0,43,0,2,0,1,0
1,1,2,63,1,2,4,0,36,0,1,1,0,1
0,0,2,64,0,0,1,0,24,0,0,0,0,0
0,0,0,61,0,31,4,0,30,2,2,0,0,0
1,0,3,72,0,0,4,0,45,2,2,0,1,0
1,0,2,58,1,1,5,1,40,0,4,0,0,0
1,0,1,85,0,18,9,1,34,2,2,1,1,0
1,0,5,87,0,2,14,1,58,0,1,0,1,0
0,0,5,81,1,7,1,0,31,2,3,0,1,0
0,0,4,53,0,18,17,0,46,0,2,1,0,0
1,0,2,58,1,3,9,0,36,0,2,0,0,0
1,0,3,67,0,6,3,1,45,2,2,0,1,0
0,0,4,46,0,0,1,2,30,0,0,0,0,0
0,0,3,68,0,25,6,0,35,2,2,0,1,0
0,0,5,84,0,1,6,0,32,2,3,1,1,0
0,0,4,49,0,0,3,0,29,1,4,0,0,0
0,0,1,84,0,7,8,0,35,2,4,0,1,0
0,0,4,53,1,3,4,0,34,2,2,0,0,0
0,0,6,54,1,17,5,0,36,2,1,0,0,0
0,0,2,56,0,0,8,1,32,2,2,0,0,0
1,0,2,58,1,0,11,0,51,0,2,0,0,1
1,0,4,50,0,1,8,1,34,2,4,0,0,0
0,0,4,48,0,17,6,0,32,2,1,1,0,0
0,0,6,50,0,1,1,0,27,1,0,0,0,0
1,0,3,72,0,23,19,0,46,2,2,0,1,0
0,0,3,65,1,0,4,0,30,0,3,3,0,0
1,0,5,77,0,1,1,0,27,2,0,0,1,1
0,0,4,47,0,20,4,0,29,0,1,1,0,0
0,0,2,60,1,29,11,0,39,0,2,0,0,0
0,0,3,70,0,31,4,0,34,0,3,0,1,0
0,0,3,72,0,13,1,0,29,0,0,0,1,0
1,0,5,75,1,7,8,1,38,1,4,0,1,0
0,0,3,69,0,1,2,0,26,0,2,1,1,0
0,0,4,53,0,0,10,1,46,2,1,0,0,0
1,0,5,76,0,8,5,1,41,2,3,0,1,1
0,0,4,60,0,27,1,0,26,2,0,0,0,1
1,0,4,47,0,7,2,0,30,0,2,0,0,0
0,0,0,58,0,0,6,0,41,2,2,0,0,0
0,0,5,85,1,15,3,0,28,2,1,0,1,0
0,0,2,63,0,1,4,0,28,0,2,0,0,0
1,0,1,85,0,1,6,0,33,2,4,1,1,0
0,0,2,60,0,20,7,0,34,2,4,0,0,0
0,1,2,89,1,7,7,0,34,0,4,1,1,1
0,0,2,58,1,2,14,0,38,0,2,0,0,0
0,0,5,79,1,2,3,0,27,0,1,0,1,0
0,0,4,57,0,0,4,1,50,2,1,1,0,0
1,0,6,48,0,7,2,0,25,2,2,0,0,0
1,0,5,82,0,1,2,0,34,1,4,0,1,0
1,0,2,62,0,24,10,0,37,2,3,0,0,0
0,0,4,48,1,1,2,0,29,2,3,1,0,0
1,0,8,85,0,3,5,1,48,2,4,0,1,0
0,0,1,87,0,3,3,2,29,0,4,0,1,1
0,0,2,60,0,31,1,0,29,2,0,0,0,0
0,0,1,86,1,1,3,0,37,2,1,0,1,0
0,0,2,58,1,0,6,0,29,0,3,0,0,0
1,0,2,61,0,22,6,1,35,2,4,1,0,0
0,0,6,52,1,0,16,0,57,2,2,0,0,0
0,0,4,50,0,27,3,0,26,2,2,1,0,0
0,0,3,72,1,17,10,1,37,2,2,0,1,0
0,0,4,47,0,7,7,0,34,0,2,1,0,0
1,0,2,84,1,2,4,0,31,2,4,0,1,1
0,0,4,44,0,32,5,0,31,2,3,1,0,0
1,0,4,50,1,18,4,0,33,0,4,0,0,1
0,0,4,48,0,13,2,0,27,0,4,0,0,0
1,0,5,85,0,0,2,3,23,0,2,0,1,1
0,0,4,50,0,2,7,0,36,0,1,0,0,0
0,0,5,75,0,21,1,0,29,0,0,0,1,0
0,0,5,83,0,17,9,0,43,0,2,1,1,0
0,0,4,48,1,7,2,0,26,0,2,0,0,0
0,0,1,86,0,17,9,0,32,2,3,0,1,0
0,0,7,64,0,3,5,0,34,0,2,0,0,0
0,1,1,95,0,22,7,0,31,2,4,0,1,1
1,0,4,54,0,16,2,0,26,0,4,0,0,0
1,0,1,83,0,5,5,1,30,0,4,0,1,0
1,0,2,58,1,0,10,1,34,0,4,0,0,0
0,0,4,51,0,18,11,0,39,0,1,0,0,0
0,0,3,75,0,17,7,0,29,0,2,0,1,0
1,1,3,67,1,0,6,1,50,2,4,0,1,0
1,0,2,60,0,28,5,0,32,0,3,0,0,0
0,0,8,89,0,13,6,0,37,0,2,0,1,0
0,0,4,51,0,32,2,0,30,2,4,0,0,0
1,0,0,56,1,3,2,0,30,2,3,0,0,0
0,0,4,44,0,23,10,0,35,2,2,0,0,0
0,0,4,49,0,9,10,1,37,2,2,0,0,0
0,0,4,54,0,23,13,0,54,2,4,0,0,0
0,0,2,64,1,0,12,1,42,0,2,0,0,0
1,0,8,85,0,0,3,1,36,0,4,0,1,0
1,0,3,68,1,0,2,0,46,2,4,0,1,0
0,0,2,60,0,3,11,1,44,0,2,0,0,0
0,0,5,82,0,0,20,1,60,0,1,0,1,0
0,0,4,49,0,0,4,2,43,2,2,0,0,0
0,0,3,69,0,17,7,0,32,2,3,0,1,0
0,0,5,81,1,18,14,1,44,0,3,0,1,0
0,0,7,58,0,16,7,0,33,0,1,0,0,0
0,0,5,79,1,7,10,0,39,0,3,0,1,0
0,0,4,47,1,3,3,0,40,0,4,0,0,0
0,0,4,50,0,2,14,1,40,0,2,1,0,0
1,0,2,53,0,31,7,1,35,0,1,0,0,0
1,0,1,84,0,13,6,0,40,0,2,0,1,0
1,0,0,57,0,17,2,0,27,0,3,0,0,1
0,0,4,52,1,18,3,0,31,2,1,1,0,0
0,0,4,52,0,7,13,0,43,0,2,3,0,0
0,0,4,51,0,4,1,2,24,2,0,0,0,0
0,0,2,60,1,4,2,0,36,0,3,0,0,0
1,0,6,53,0,0,2,0,28,2,2,0,0,0
0,0,5,81,0,13,7,0,38,0,2,1,1,0
1,1,1,92,0,22,3,0,29,2,4,0,1,1
1,0,2,58,1,0,2,0,24,0,4,1,0,0
0,0,4,50,0,13,2,1,32,0,2,0,0,0
0,0,2,59,1,0,6,0,59,2,4,0,0,0
1,0,5,82,0,0,6,0,51,0,2,0,1,0
0,0,2,64,1,7,13,0,42,2,2,0,0,0
0,0,6,45,0,0,5,0,42,0,2,0,0,0
1,0,5,78,1,17,5,0,32,0,2,0,1,0
0,0,5,85,0,3,1,0,26,0,0,0,1,0
0,0,2,55,0,1,9,1,38,1,4,0,0,0
0,0,1,88,0,0,6,0,31,0,2,1,1,0
1,0,6,52,1,0,3,2,31,2,2,0,0,0
0,0,3,73,1,24,3,0,29,2,2,0,1,0
1,0,5,80,0,31,3,0,26,2,3,0,1,0
0,1,2,72,0,17,2,0,28,0,4,0,1,1
1,0,2,56,0,20,3,0,37,0,4,0,0,0
1,0,2,63,1,7,3,0,32,0,3,0,0,0
0,0,4,43,0,14,2,0,31,2,1,1,0,0
0,0,4,50,0,7,3,0,30,2,1,1,0,0
0,0,4,49,0,18,4,0,29,0,1,0,0,0
1,0,5,76,0,7,3,0,26,0,2,0,1,1
0,0,4,48,1,31,6,0,32,2,1,0,0,0
0,0,4,65,0,9,3,1,36,2,2,1,0,1
0,0,7,60,0,0,5,0,53,2,4,0,0,0
0,0,4,48,0,3,14,0,56,0,4,0,0,0
0,0,5,77,1,0,22,0,50,1,3,0,1,0
1,0,3,65,0,0,16,1,58,2,3,0,0,0
0,0,3,67,1,1,4,0,27,2,2,0,1,0
0,0,2,58,1,31,4,0,31,2,3,0,0,0
0,0,3,73,1,0,30,1,59,0,1,1,1,0
0,0,3,72,0,14,3,0,31,0,3,1,1,0
0,0,2,62,1,3,4,3,26,0,3,0,0,0
0,0,0,53,0,16,3,1,31,2,1,0,0,0
0,0,2,59,0,3,4,0,31,0,1,0,0,0
0,0,2,58,0,17,3,2,30,2,3,0,0,0
0,0,4,49,1,7,11,0,42,2,1,0,0,0
1,0,5,80,1,29,5,0,38,2,3,0,1,0
0,0,0,54,1,13,4,0,31,0,3,0,0,0
0,0,2,57,0,8,13,0,42,2,3,0,0,0
1,0,4,52,0,10,14,0,39,2,2,0,0,0
1,0,8,88,0,1,4,1,30,1,4,1,1,0
0,1,1,81,1,1,6,0,34,2,2,0,1,0
0,0,2,52,0,0,5,0,28,2,1,0,0,0
1,0,4,49,0,0,6,0,37,1,3,0,0,0
0,0,5,84,1,12,6,0,32,2,2,0,1,0
0,0,5,78,0,28,9,0,32,0,2,0,1,0
0,0,2,59,0,17,3,2,37,0,3,1,0,0
0,0,3,68,1,0,15,1,43,0,2,1,1,0
0,0,4,51,0,18,3,0,30,1,4,0,0,0
1,0,2,56,0,17,7,1,47,2,4,0,0,0
0,0,4,51,0,22,4,0,26,0,1,0,0,0
1,0,2,66,0,13,4,0,27,0,2,1,0,0
0,0,8,85,0,17,4,0,31,2,4,1,1,0
0,0,1,87,0,16,12,0,40,0,4,0,1,0
0,0,0,77,0,27,5,0,28,2,4,0,1,1
1,0,3,68,0,0,7,0,43,0,2,0,1,0
1,0,0,57,0,0,4,0,30,0,4,0,0,0
1,0,3,68,1,18,1,0,29,2,0,0,1,0
0,0,4,53,0,19,2,2,29,2,1,0,0,0
0,0,4,50,0,8,11,0,39,2,1,0,0,0
0,0,4,55,0,17,16,0,49,0,1,0,0,0
0,0,4,50,1,29,5,0,41,2,1,0,0,0
1,0,3,68,1,13,2,0,35,2,4,0,1,0
0,0,5,81,0,0,5,0,35,0,2,1,1,0
0,1,4,54,0,3,6,0,33,0,1,0,0,0
0,0,4,52,0,0,5,0,35,2,3,0,0,0
1,0,8,83,0,1,2,2,29,2,4,0,1,1
1,0,1,82,0,3,2,0,29,0,3,0,1,0
0,0,4,50,1,29,5,0,33,2,1,1,0,0
0,0,8,92,0,13,3,0,28,0,2,1,1,0
1,0,3,65,0,0,2,0,28,0,3,1,0,0
1,0,2,59,1,3,15,0,42,2,4,0,0,0
0,0,3,83,1,0,6,0,34,2,2,0,1,1
0,0,2,63,0,16,1,2,27,2,0,0,0,0
1,0,0,76,0,23,5,0,28,0,3,0,1,1
1,0,2,65,0,15,1,0,31,0,0,0,0,0
1,0,3,70,0,26,4,0,29,2,4,0,1,0
0,0,4,55,0,17,7,0,52,2,2,0,0,0
0,0,4,49,0,15,7,1,30,2,2,1,0,0
1,0,2,57,1,0,11,0,37,0,4,0,0,1
0,0,0,62,0,0,3,1,49,0,2,0,0,0
0,0,2,61,0,0,6,0,30,0,1,0,0,0
1,0,4,53,1,0,10,0,57,0,2,1,0,0
1,0,5,77,0,31,5,0,30,0,4,0,1,0
1,0,5,77,1,2,4,0,30,0,2,0,1,0
0,0,4,48,0,17,4,0,31,0,2,3,0,0
0,0,5,80,1,13,3,0,26,0,1,0,1,0
0,0,1,82,0,1,2,0,28,0,3,0,1,0
1,0,4,50,0,0,7,0,34,2,2,0,0,0
0,0,2,63,0,14,7,0,35,2,2,0,0,0
0,0,4,52,0,14,4,1,31,2,1,0,0,0
0,0,5,79,0,3,13,1,56,0,2,0,1,0
1,0,6,52,1,0,6,0,59,0,2,0,0,0
1,0,4,46,0,5,5,1,35,2,2,1,0,1
0,1,6,52,0,0,6,0,33,2,2,0,0,0
0,0,4,47,0,24,12,0,30,0,1,0,0,0
1,0,8,81,0,0,5,0,47,2,4,1,1,0
0,0,4,51,1,1,11,1,37,0,1,0,0,0
0,0,2,79,0,0,6,1,38,2,4,0,1,1
1,0,1,87,0,31,2,0,26,0,4,0,1,0
0,0,4,47,0,7,4,0,44,0,1,0,0,0
0,0,4,48,1,3,3,0,29,2,2,0,0,0
0,0,1,87,0,15,8,0,39,2,4,0,1,0
0,0,7,64,0,0,1,0,28,2,0,0,0,0
1,0,2,60,0,20,1,0,26,2,0,0,0,0
1,0,3,71,0,17,4,0,44,0,3,0,1,0
1,0,1,81,0,23,16,0,47,2,4,0,1,0
0,0,1,86,0,23,7,1,33,0,1,0,1,0
0,0,2,63,1,7,13,1,44,0,2,0,0,0
0,0,5,76,0,13,8,0,30,0,2,1,1,0
1,0,4,47,0,25,7,0,33,0,2,0,0,0
1,0,2,61,0,30,8,1,37,2,4,0,0,0
0,0,4,53,0,2,24,1,54,2,3,0,0,0
1,0,2,60,0,1,1,0,31,0,0,0,0,0
0,0,5,78,0,12,7,1,32,0,4,0,1,0
0,0,4,52,0,1,2,0,26,2,4,2,0,0
1,0,2,59,0,17,9,2,34,2,4,0,0,0
0,0,2,64,0,5,5,0,27,0,2,1,0,0
0,0,1,82,0,17,5,0,37,2,2,0,1,0
0,0,4,67,0,9,1,2,28,2,0,0,1,1
0,0,2,62,0,25,3,0,40,0,1,0,0,0
0,0,4,50,1,2,1,0,30,2,0,0,0,0
0,0,3,69,1,0,4,0,34,1,3,0,1,0
0,0,0,61,0,13,1,0,23,2,0,0,0,0
0,0,4,53,0,0,13,1,47,2,1,0,0,0
1,0,2,99,0,7,7,0,35,2,2,0,1,1
1,0,7,65,0,2,3,0,33,0,2,0,0,0
0,0,1,81,0,0,6,2,31,0,1,0,1,0
0,0,4,45,1,3,4,0,28,0,2,0,0,0
0,0,2,62,1,0,15,1,44,2,2,0,0,0
0,0,4,50,0,14,5,0,33,0,1,0,0,0
1,0,2,60,0,0,17,0,48,2,4,1,0,0
1,0,4,49,0,0,5,0,33,1,2,0,0,0
0,0,3,68,0,12,6,0,30,0,4,0,1,0
0,1,4,64,1,9,2,0,29,2,4,0,0,1
0,0,1,85,0,5,6,1,33,2,2,1,1,0
1,0,4,52,0,1,1,2,21,0,0,0,0,1
0,0,4,48,0,25,7,0,34,2,1,0,0,0
